id,title,release_date,vote_average,vote_count,genres,budget,popularity,revenue,neg,neu,pos,compound,topics
576393,Fall in Love at First Kiss,1550120400,6.7,71,"['romance', 'comedy']",0,99.543,0,0.167,0.592,0.241,0.9823,"[0.0003497444618992791,0.0013717779924120035,0.00032144305027408793,0.0003334977199466169,0.00033191321801690843,0.4562842479912192,0.4412150552768458,0.09915072194342839,0.0003140446976319685,0.00032755364832574277]"
573699,White Snake,1547182800,7.9,258,"['romance', 'animation', 'fantasy']",11936735,98.435,61631776,0.073,0.713,0.214,1.0,"[2.912065790392931e-05,0.00011361891852695897,2.6764205782652508e-05,2.7767910009911833e-05,2.7635981525239668e-05,2.821614225457021e-05,0.3895385756836288,0.610154879309883,2.6148198961449442e-05,2.7272991523394665e-05]"
526050,Little,1554350400,6.8,517,"['comedy', 'fantasy', 'romance']",20000000,98.274,17399000,0.074,0.731,0.194,1.0,"[0.4469168259479404,0.5528944013838462,1.93533422186958e-05,2.0079125858367235e-05,1.9983726979393257e-05,2.0403245042840315e-05,3.956273702761279e-05,3.076133983429176e-05,1.8907904357358342e-05,1.9721246895069195e-05]"
607383,Aquaslash,1564372800,4.0,87,"['horror', 'comedy']",0,95.513,0,0.146,0.696,0.158,0.9782,"[3.388219290981604e-05,0.7526911278950037,3.114043925749649e-05,3.2308259088075575e-05,3.215475777435389e-05,3.2829782562483626e-05,6.365557488816503e-05,4.9497062052023436e-05,0.24700167162150202,3.1732414961772253e-05]"
486589,Red Shoes and the Seven Dwarfs,1564027200,7.8,819,"['animation', 'romance', 'family']",0,93.129,10054356,0.079,0.697,0.224,1.0,"[2.401727903298982e-05,0.33516867617439666,0.026976806645500746,2.2901598699115627e-05,2.279279050243776e-05,2.3271279982692156e-05,0.637682388991267,3.508608402837184e-05,2.1565741603253238e-05,2.249341498673717e-05]"
527641,Five Feet Apart,1552536000,8.4,4536,"['romance', 'drama']",7000000,91.755,91500000,0.084,0.728,0.188,1.0,"[1.3303862784435489e-05,0.5595896614029313,1.2227310514226e-05,1.2685855751077747e-05,1.2625583180223717e-05,1.2890632292516468e-05,0.011812773294087395,1.943492050014147e-05,0.4285019373875785,1.2459750380291819e-05]"
287947,Shazam!,1553832000,7.1,7115,"['action', 'comedy', 'fantasy']",80000000,90.995,365971656,0.082,0.728,0.19,1.0,"[1.042603143519121e-05,0.3232727153621661,9.582354665531534e-06,9.94170932828313e-06,9.894475142886794e-06,1.0102189831510182e-05,0.6766429806278298,1.5230928932009378e-05,9.36180648548522e-06,9.764514183247871e-06]"
299537,Captain Marvel,1551848400,6.9,12307,"['action', 'adventure', 'science fiction']",152000000,90.271,1128276090,0.087,0.724,0.188,1.0,"[8.184435525956882e-06,0.20857565136588166,7.522148909690575e-06,7.804242593565011e-06,7.767163384941078e-06,7.93021965402406e-06,0.7913581698747172,1.1956386654112987e-05,7.349018609077186e-06,7.665144069765556e-06]"
48311,Parasite,384757200,4.7,39,"['horror', 'science fiction']",800000,7.779,7000000,0.09,0.727,0.182,1.0,"[0.18431362513838048,0.8155707916335212,1.1849847993713988e-05,1.229423760830575e-05,1.2235825782746236e-05,1.2492692663861913e-05,2.422344434045713e-05,1.8834956430839705e-05,1.157711110257827e-05,1.207511217581957e-05]"
9023,Spirit: Stallion of the Cimarron,1022212800,7.7,3635,"['western', 'animation', 'adventure', 'comedy', 'family', 'drama']",80000000,88.775,122563539,0.079,0.729,0.192,1.0,"[0.11297981249406186,0.2541367439185083,1.3886890397551246e-05,0.013936588402391781,1.4339220034388106e-05,0.004461870803956137,0.3312177193839505,0.2832113207388403,1.3567268717568763e-05,1.4150879141505862e-05]"
613200,The King's Avatar: For the Glory,1565928000,6.9,15,"['animation', 'action', 'adventure', 'fantasy']",0,88.016,0,0.044,0.884,0.072,0.1779,"[0.003720933913873418,0.9629202459334523,0.0034198351289267404,0.0035480847517299356,0.0035312274364499843,0.0036053583279188465,0.006992611722447668,0.005435733039757568,0.003341123990828179,0.0034848457546154572]"
530079,Ride Your Wave,1561089600,7.6,159,"['animation', 'romance', 'comedy', 'drama', 'fantasy']",0,86.717,0,0.067,0.718,0.215,1.0,"[3.7400353399343935e-05,0.00014348736320364696,3.437390810781676e-05,3.5662988530886574e-05,3.5493548303691737e-05,3.62386644140629e-05,0.9995540975113745,5.4635554881746306e-05,3.3582755914620684e-05,3.5027351869527475e-05]"
647302,Benny Loves You,1574312400,6.3,105,"['horror', 'comedy']",0,84.941,0,0.12,0.665,0.215,0.9999,"[2.94730456613092e-05,0.7613611608283056,2.7088079873635885e-05,2.8103929738510557e-05,2.7970403506252945e-05,2.8557586321641254e-05,5.537662049693072e-05,4.3055564812191565e-05,0.23837161091999298,2.7603021290839764e-05]"
617708,La Llorona,1579669200,6.6,228,"['thriller', 'horror', 'drama']",0,81.245,0,0.166,0.705,0.129,-0.9998,"[1.5099653580008637e-05,0.7268478045305958,0.2730156078327488,1.4398227120981739e-05,1.4329818964354297e-05,1.4630644682451646e-05,2.8370997029694707e-05,2.2058319688139528e-05,1.3558374170864953e-05,1.414160141888058e-05]"
553835,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,1550206800,7.9,147,"['action', 'adventure', 'comedy', 'fantasy', 'romance', 'animation']",0,80.772,0,0.047,0.695,0.259,0.9984,"[0.0003532127860771377,0.21038381023942568,0.00032463070535187284,0.3856004350132457,0.00033520469704687543,0.0003422416475578776,0.4014965137927204,0.0005159902448923539,0.00031715898073938895,0.0003308018929426388]"
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,1602820800,8.4,1925,"['animation', 'action', 'adventure', 'fantasy']",15800000,898.735,503063688,0.089,0.707,0.204,1.0,"[2.8378280076884385e-05,0.27684470801583416,2.6081903015468e-05,0.035077994935950485,2.6931452806809883e-05,2.7496825462230703e-05,0.687874892493955,4.145677486138454e-05,2.5481600594382894e-05,2.6577717443404304e-05]"
703771,Deathstroke: Knights & Dragons - The Movie,1596513600,7.0,304,"['animation', 'action', 'adventure', 'science fiction']",0,515.071,0,0.133,0.696,0.171,0.9981,"[4.9734425732713516e-05,0.44870216908927946,4.570990398243264e-05,4.742410377393423e-05,4.719878485395557e-05,4.818962991529231e-05,0.20043174538787092,7.265578864316549e-05,0.35050859404200263,4.6578843945669046e-05]"
454626,Sonic the Hedgehog,1581483600,7.4,7313,"['action', 'science fiction', 'comedy', 'family']",85000000,456.388,306766470,0.072,0.73,0.198,1.0,"[1.2747763032785612e-05,4.977262033789345e-05,1.1716211525634425e-05,1.2155589664534999e-05,1.2097836592825158e-05,1.2351806384802545e-05,2.3953392891036354e-05,0.9998418192938008,1.1446550459669423e-05,1.1938935310056352e-05]"
529203,The Croods: A New Age,1606280400,7.6,2697,"['animation', 'family', 'adventure', 'fantasy', 'comedy']",65000000,317.531,168285000,0.057,0.742,0.201,1.0,"[2.9140581093341165e-05,0.548033354375422,2.6782517037881143e-05,2.7786907317867185e-05,0.26691612311186197,2.8235448185402297e-05,0.18185716002701233,4.2570040466366376e-05,2.6166088825911768e-05,0.003012680902776882]"
689249,Money Heist: The Phenomenon,1585886400,7.5,917,['documentary'],0,314.125,0,0.082,0.729,0.188,0.9998,"[4.160513523990109e-05,0.6279206602178034,0.05509793182264657,0.07615469209639013,0.016036031257590032,0.030621046690452854,0.038670838885142084,0.05838803815666874,0.0970301903937261,3.896534434021629e-05]"
755812,"Miraculous World: New York, United HeroeZ",1605934800,8.3,826,"['animation', 'family', 'comedy', 'adventure', 'tv movie']",0,308.246,0,0.093,0.66,0.247,0.9999,"[0.055743117064763245,0.36402789098969013,4.4325608998501374e-05,4.5987897997445046e-05,4.576940060166131e-05,0.023179434562424064,0.22993591559817306,7.04546180484771e-05,0.2571312796958124,0.06977582456349103]"
613504,After We Collided,1599019200,7.3,4336,"['romance', 'drama']",0,301.702,42000000,0.114,0.738,0.148,0.9995,"[0.5003754196427356,0.49940671050526425,2.2336183233491718e-05,2.317382848252823e-05,2.3063726149269257e-05,2.354790297565882e-05,4.566268818105726e-05,3.550263947310449e-05,2.1822092071674773e-05,2.2760791433287394e-05]"
718633,Bruised,1637125200,7.0,143,['drama'],11000000,273.33,0,0.127,0.677,0.197,0.9998,"[3.6183592379684696e-05,0.6031666599621812,3.3255606291364884e-05,0.3965072696949257,3.4338821597122715e-05,3.505969711239068e-05,6.799620311029039e-05,5.2858437681687294e-05,3.249019290202708e-05,3.38877918186098e-05]"
637534,The Stronghold,1629259200,7.7,518,['thriller'],14479740,245.496,0,0.129,0.719,0.152,0.9989,"[2.3795602975771013e-05,0.7141678988539422,2.1870057922372223e-05,0.11357881454523763,2.258241770686138e-05,0.14973049079243972,4.4711462262666506e-05,3.4762333988952404e-05,0.022352788128905773,2.228580461818162e-05]"
458576,Monster Hunter,1606971600,6.9,2294,"['action', 'fantasy', 'adventure']",60000000,244.825,25814306,0.117,0.729,0.154,0.9998,"[1.4111027734747659e-05,0.19358044027711957,1.2969160008475791e-05,1.3455525822049643e-05,0.13859214857736607,1.3672726663223965e-05,0.05448594243316983,0.6132613739088435,1.2670661036919441e-05,1.3215702235498358e-05]"
779611,Zog and the Flying Doctors,1618545600,6.8,8,"['animation', 'family']",0,239.762,0,0.057,0.739,0.204,0.9987,"[0.0001438958623168953,0.000560377705715581,0.0001322517712179786,0.0001372114388810186,0.00013655953051915312,0.5652398385792514,0.4331756817037024,0.00021020968937457546,0.00012920785577383336,0.0001347658632472114]"
522444,Black Water: Abyss,1594267200,5.1,293,"['horror', 'thriller', 'adventure', 'mystery']",0,236.358,0,0.15,0.748,0.102,-0.9997,"[2.323583045903937e-05,0.2630837887928243,2.1355581824065616e-05,0.7367068288852312,2.2051184630618895e-05,2.2514105028847996e-05,4.365607587642305e-05,3.3943934874062356e-05,2.0864060394883832e-05,2.1761548856733463e-05]"
641501,How I Became a Superhero,1605762000,6.1,313,"['science fiction', 'adventure', 'mystery', 'action', 'thriller', 'fantasy', 'comedy']",18000000,235.482,0,0.12,0.72,0.16,0.9992,"[3.524818414794204e-05,0.30682046416189707,3.2395893252259897e-05,3.3610794808062605e-05,3.345110478708686e-05,3.415334369069048e-05,0.05403695193874862,5.1492084257072444e-05,0.6388892207590617,3.301173534943693e-05]"
719088,"Yes, No, or Maybe Half?",1607662800,6.3,12,"['animation', 'drama', 'romance']",0,234.853,0,0.03,0.777,0.192,0.9873,"[0.0006948867986078963,0.0026886357727259583,0.0006386564514978412,0.0006626071424745413,0.000659458980280266,0.0006733030192609547,0.9916925839435574,0.0010151136219197143,0.0006239570645610789,0.0006507972051143667]"
523936,Meander,1622001600,5.8,150,"['horror', 'science fiction', 'drama', 'thriller']",0,220.221,700000,0.129,0.755,0.116,-0.9987,"[2.2090342604737017e-05,0.7329729422115843,0.012003432417750199,0.06933454878249891,0.041223365298945526,0.02144913819387358,0.03812471351307683,0.0848292450059903,1.9835494501187945e-05,2.0688739174312646e-05]"
400160,The SpongeBob Movie: Sponge on the Run,1597377600,7.7,2370,"['family', 'animation', 'fantasy', 'adventure', 'comedy']",60000000,215.365,4700000,0.081,0.704,0.215,0.9999,"[0.00487781501873741,0.5726210995927802,3.127858860289536e-05,3.2451590031864e-05,3.229740755646437e-05,0.4222289554735073,6.39538296620617e-05,4.971662886709161e-05,3.0558678651340665e-05,3.187319160347361e-05]"
508442,Soul,1608872400,8.2,7324,"['animation', 'comedy', 'fantasy', 'family']",150000000,207.801,136384442,0.051,0.75,0.198,1.0,"[0.03958812088936913,0.6667922194992593,8.97213826244954e-06,9.308608813367077e-06,9.264382180208304e-06,9.458869368238987e-06,1.834485358785309e-05,1.4261003936521752e-05,8.765634875078838e-06,0.29354128412034763]"
725273,Solitary,1598846400,5.8,60,['science fiction'],0,196.436,0,0.144,0.747,0.109,-0.9986,"[4.1421443563268135e-05,0.3013392889700985,3.8069611132107116e-05,0.698287451916297,3.9309630006849965e-05,4.0134858307708685e-05,7.782643905435712e-05,6.051042209229044e-05,3.719339909812607e-05,3.879331034982803e-05]"
662708,Pokémon the Movie: Secrets of the Jungle,1608872400,7.3,68,"['animation', 'adventure']",0,186.329,0,0.041,0.708,0.25,0.9999,"[8.231466549937707e-05,0.00031997234902711945,7.565374312270386e-05,7.849088983127364e-05,7.811797170413408e-05,7.975789724512762e-05,0.9990144390708418,0.00012024900823093173,7.39124918831808e-05,7.709191261442131e-05]"
11926,The Vanguard,1202360400,4.0,16,"['action', 'horror', 'science fiction']",0,5.607,0,0.135,0.705,0.16,0.9988,"[0.011459662038621813,0.38672169878351226,2.633083326223148e-05,0.06048042399572406,0.046914454055319445,0.01856845045990816,0.3721670957636411,0.10360932788942201,2.5724800872726338e-05,2.683137971612822e-05]"
741074,Once Upon a Snowman,1603425600,6.9,396,"['animation', 'family', 'comedy', 'fantasy']",0,169.083,0,0.022,0.764,0.213,0.9999,"[5.49523599842022e-05,0.015342641922611464,5.050560042613586e-05,5.2399646900192164e-05,5.215068862643283e-05,5.324548909345335e-05,0.9842130177432197,8.027767974913811e-05,4.9343161079465845e-05,5.1465708309799386e-05]"
743439,PAW Patrol: Jet to the Rescue,1599710400,7.0,121,"['family', 'animation']",0,160.409,0,0.095,0.758,0.147,0.9789,"[0.00018405577906889105,0.31323473302948707,0.0001691619426591962,0.00017550580993722073,0.00017467195613953367,0.6137115631098083,0.00034586086789176656,0.0716668013089604,0.0001652685011766429,0.00017237769487113294]"
590706,Jiu Jitsu,1605848400,5.1,450,"['fantasy', 'action', 'science fiction']",23000000,146.699,99924,0.119,0.717,0.165,0.9998,"[1.850138738499524e-05,0.634105470933078,1.7004250898548707e-05,1.764194016793801e-05,0.36572772228948813,1.7926717996109698e-05,3.476391080790689e-05,2.702819049772e-05,1.6612879904878637e-05,1.7327499775509143e-05]"
553604,Honest Thief,1599105600,6.5,1161,"['thriller', 'action', 'crime', 'drama']",0,143.287,29404235,0.112,0.745,0.143,0.9995,"[1.5162929655110861e-05,0.7007203473574016,1.3935941974165088e-05,0.1656972236413525,1.4389869936721676e-05,0.12598982111539322,0.007499152020771862,2.2151069388626245e-05,1.361519141152685e-05,1.4200862714431118e-05]"
741636,Bloodthirsty,1619150400,6.3,20,['horror'],0,134.254,0,0.114,0.711,0.174,0.9998,"[2.5907044768973144e-05,0.9997418461348644,2.381064180714924e-05,2.4703581910372024e-05,2.4586211142349442e-05,2.510234945961068e-05,4.867184894068975e-05,3.7846293445208084e-05,2.326261444346403e-05,2.4263279218246138e-05]"
522241,The Courier,1616040000,7.1,507,"['thriller', 'history', 'drama']",0,130.509,24901420,0.096,0.755,0.149,0.9999,"[0.005365471677951621,0.4254905087961774,9.442647788952478e-06,0.40088643563419796,0.07698840803158524,0.00949978560474275,0.0751117094934465,1.5009025093841755e-05,0.006623606937565442,9.622151450077213e-06]"
631132,Goblin Slayer: Goblin's Crown,1580533200,7.7,141,"['animation', 'adventure', 'action', 'fantasy']",0,129.04,0,0.063,0.74,0.197,0.999,"[0.00015516213458087198,0.0006009386190316084,0.00014260637571422726,0.0001479543585292597,0.0001472514053451468,0.00015034265648963962,0.9981444376537153,0.00022666535270115387,0.00013932413810731405,0.00014531730578542327]"
654028,The Christmas Chronicles: Part Two,1605675600,6.6,690,"['family', 'fantasy', 'adventure', 'comedy']",0,123.073,0,0.088,0.738,0.174,0.9999,"[1.7665013643352542e-05,0.1455268457339618,1.6235557444434714e-05,1.6844418530509176e-05,0.029456787272290244,1.7116323073418367e-05,3.3194288308796705e-05,0.8248829053205144,1.5861878673066113e-05,1.654419355997811e-05]"
560144,Skylines,1603598400,5.7,383,"['science fiction', 'action']",0,121.365,0,0.124,0.724,0.152,0.9994,"[1.9445101250757762e-05,0.6566353391948304,0.2288390140470595,1.8541816028935306e-05,1.8453721014259972e-05,1.884112048269717e-05,3.653509969122883e-05,0.1143781582964863,1.7460266023104175e-05,1.8211337132615694e-05]"
653740,Assassins,1628740800,7.0,5,['documentary'],0,120.934,0,0.112,0.743,0.144,0.9998,"[0.35045353587902883,0.5242601644045484,1.0556881560506787e-05,1.0952782810172617e-05,1.0900744680275908e-05,1.112958398067302e-05,2.1581121650782576e-05,0.12520010713134552,1.0313903630725696e-05,1.0757566764303943e-05]"
658558,The Island of Giant Insects,1578632400,4.5,11,"['mystery', 'drama', 'horror', 'adventure', 'animation']",0,120.31,0,0.066,0.846,0.088,0.4576,"[0.1347708153962892,0.8055955807302959,0.0012757575765627992,0.0013236006632278475,0.001317312055020403,0.0013449663612362876,0.0026077739787537055,0.0020277639111377613,0.0012463946543477002,0.04849003467312838]"
9563,Any Given Sunday,945320400,6.8,1257,['drama'],55000000,12.224,100230832,0.051,0.72,0.229,1.0,"[0.10524686182519805,0.3756594315465473,2.925741478005288e-05,0.040989545654247596,3.02104000135115e-05,0.016515717139234356,0.3804026000281127,0.05992005886584492,0.015900251770182533,0.005306065355838962]"
615677,We Can Be Heroes,1608872400,6.3,554,"['action', 'fantasy', 'family', 'comedy']",0,114.163,0,0.077,0.719,0.204,1.0,"[3.03405640264976e-05,0.5682889792243597,2.788539565856883e-05,2.8931146048819365e-05,2.8793690336077457e-05,2.9398156057936876e-05,0.16728061229466856,4.432326452502822e-05,2.7243583777681865e-05,0.2642134926805411]"
446893,Trolls World Tour,1583899200,7.5,1675,"['family', 'animation', 'comedy', 'fantasy', 'adventure', 'music']",0,112.583,47000000,0.081,0.735,0.184,1.0,"[0.06740765250369211,0.14558566663104602,1.4381054873201091e-05,1.49203697445837e-05,1.4849480606792763e-05,1.5161216920731406e-05,0.7868958059106236,2.2858335624821938e-05,1.4050059636013226e-05,1.4654437232159636e-05]"
655431,Psycho-Pass 3: First Inspector,1585281600,7.7,49,"['science fiction', 'action', 'crime', 'animation']",0,110.625,0,0.066,0.782,0.152,0.9476,"[0.0005920724807270926,0.133427314894012,0.0005441618837683322,0.0005645688854188505,0.0005618865273630293,0.0005736822062224424,0.0011124206100276404,0.000864924661187655,0.8612044615239822,0.0005545063272906468]"
578908,Bad Trip,1585195200,6.1,342,['comedy'],0,108.905,0,0.115,0.673,0.212,0.9999,"[2.4162844850412133e-05,0.6310869263971776,2.2207582310548423e-05,2.3040404597400494e-05,2.2930936480362e-05,0.03479349836186161,4.540160273708601e-05,3.529817616449499e-05,0.3339239039478768,2.2629745943854713e-05]"
581392,Peninsula,1594785600,6.9,1741,"['action', 'horror', 'thriller']",17000000,106.775,39657073,0.139,0.712,0.149,0.9953,"[1.620943764483981e-05,0.9998384769813279,1.4897767003751744e-05,1.5456459013409255e-05,1.5383023676759594e-05,1.5705958697842554e-05,3.0454012028621965e-05,2.3680509852879676e-05,1.4554879006740056e-05,1.5180971747420075e-05]"
677638,We Bare Bears: The Movie,1593489600,7.9,693,"['family', 'animation', 'adventure', 'comedy', 'tv movie']",0,106.678,0,0.086,0.664,0.249,0.9999,"[8.091483583937547e-05,0.5885719798683761,7.436718929081988e-05,7.715608681311218e-05,7.67895061079561e-05,7.840154781047806e-05,0.00015205949203332932,0.00011820415917329353,7.265554935966896e-05,0.41069747176519567]"
512195,Red Notice,1635998400,6.8,2034,"['action', 'comedy', 'crime', 'thriller']",1,4496.76,0,0.083,0.723,0.194,1.0,"[1.4784474159891297e-05,0.9745201568427387,1.3588111462714893e-05,1.4097688926015172e-05,0.025346553717168197,1.4325255745658462e-05,2.7774431970508878e-05,2.1597691259857135e-05,1.3275366599807115e-05,1.3846419968608e-05]"
634649,Spider-Man: No Way Home,1639544400,8.7,231,"['action', 'adventure', 'science fiction', 'fantasy']",200000000,4062.446,0,0.089,0.689,0.222,1.0,"[1.870298079878996e-05,7.235278128753719e-05,1.7189531882917166e-05,1.783416874645422e-05,1.7749435962967105e-05,1.8122049849814137e-05,0.9997764167159143,2.732213621541988e-05,1.6793896503319233e-05,1.7516302838440688e-05]"
568124,Encanto,1637730000,7.4,333,"['animation', 'comedy', 'family', 'fantasy']",0,2579.114,151000000,0.054,0.733,0.212,1.0,"[0.06572153488993929,0.09695944776361706,1.3825816410212725e-05,1.4344308743206892e-05,1.4276156562042812e-05,1.4575855819814593e-05,0.8372124230184398,2.1975946201069924e-05,1.350760058570855e-05,1.4088643681787694e-05]"
585245,Clifford the Big Red Dog,1636520400,7.6,583,"['animation', 'comedy', 'family']",0,2509.512,51000000,0.063,0.735,0.202,1.0,"[1.6691730225594317e-05,0.5652246663876742,0.1903512139109691,1.591634653794467e-05,0.023467001531033708,1.6173271153491197e-05,0.05329268562040819,0.16758503059860677,1.4987940816122096e-05,1.563266257482671e-05]"
617653,The Last Duel,1634097600,7.6,928,"['action', 'drama', 'history']",100000000,2326.27,27000000,0.1,0.737,0.163,1.0,"[1.1477481169863882e-05,0.21066661320129682,1.054872078461605e-05,1.0944316175258206e-05,1.0892317843620777e-05,0.7892301355970947,2.1566247161549446e-05,1.6766936951336654e-05,1.0305930743987296e-05,1.074925077855495e-05]"
482321,Ron's Gone Wrong,1634270400,8.5,349,"['animation', 'science fiction', 'family', 'comedy']",0,1917.981,57000000,0.072,0.711,0.217,1.0,"[1.2230333770385775e-05,0.9708319166630127,1.1240651471084262e-05,1.1662195618131088e-05,1.1606786248699777e-05,1.1850448020574975e-05,0.02906918969278595,1.7866958219768687e-05,1.0981935735271202e-05,1.1454335117206145e-05]"
589761,Chernobyl: Abyss,1618459200,6.3,237,"['drama', 'history', 'adventure']",9100000,1851.254,5370393,0.119,0.711,0.17,0.9997,"[3.0298183344809417e-05,0.2286168516017393,2.78464475504594e-05,0.7711101224990785,2.875347352883021e-05,2.9357094451343075e-05,5.6928362445600416e-05,4.426100074764091e-05,2.720553190848808e-05,2.83758052050524e-05]"
774741,Diary of a Wimpy Kid,1638507600,7.1,73,"['animation', 'comedy', 'family']",0,1836.038,0,0.087,0.738,0.174,1.0,"[1.6509914355600282e-05,0.6349764827015969,1.5173928312258485e-05,1.574297695801685e-05,1.5668179260108998e-05,1.599710129415706e-05,3.102464382745849e-05,2.4118637880210172e-05,1.4824684051821559e-05,0.3648744572324635]"
887767,Last Shoot Out,1638507600,6.8,29,"['western', 'action', 'thriller']",0,1483.724,0,0.116,0.778,0.106,-0.9716,"[0.013745016457568152,0.45203121182577605,3.36911462983434e-05,3.495462175195393e-05,3.478854717621528e-05,3.551886550447785e-05,6.887427333877752e-05,0.27583349400695834,3.291570727364295e-05,0.25814953454835415]"
370172,No Time to Die,1632888000,7.5,2555,"['adventure', 'action', 'thriller']",242000000,1474.837,771000000,0.107,0.76,0.133,0.9999,"[6.924906131122522e-06,0.5110295131711547,6.364540736329386e-06,6.603222209942451e-06,6.57184946341028e-06,6.709812189028784e-06,0.005294880891307202,1.0116406172873692e-05,6.218054108167627e-06,0.483626097146527]"
524434,Eternals,1635912000,7.1,1424,"['action', 'adventure', 'science fiction', 'drama', 'fantasy']",200000000,1474.011,395000000,0.06,0.764,0.176,1.0,"[9.668176602822608e-06,0.26960380318534544,8.885825632215733e-06,9.21905917983472e-06,9.175258102139538e-06,9.367874571867241e-06,0.32651757157469075,1.412385417114909e-05,0.40380913044776706,9.05474393679905e-06]"
762433,Zeros and Ones,1637211600,5.6,70,"['thriller', 'war']",0,1154.767,0,0.143,0.76,0.098,-0.9991,"[3.730863993361917e-05,0.6977802515093248,3.428961197500068e-05,0.07766190261538247,0.22425705023989648,3.6149796005346146e-05,7.01027760097597e-05,5.4502957321192304e-05,3.3500400061235666e-05,3.4941454089980776e-05]"
609972,Paranormal Activity: Next of Kin,1635480000,6.6,154,"['horror', 'mystery', 'thriller']",0,1127.56,0,0.12,0.768,0.112,-0.9916,"[2.487892568655085e-05,0.9270193188102791,2.28657175462259e-05,2.3723221405217822e-05,2.3610508844651784e-05,2.4106164019452252e-05,4.6742845138661244e-05,3.634448796014628e-05,2.2339438658258684e-05,0.07275606988046153]"
874299,South Park: Post Covid,1637816400,7.5,67,"['animation', 'comedy']",0,1113.399,0,0.113,0.722,0.165,0.9998,"[2.5281795829689675e-05,0.9136972693260255,2.3235984493391774e-05,2.4107373785027518e-05,2.3992836068231198e-05,2.4496517985636565e-05,0.015747690269434903,3.693285746688427e-05,2.270118359590257e-05,0.07037429185531487]"
522402,Finch,1635998400,8.2,1453,"['science fiction', 'drama', 'adventure']",0,1039.612,0,0.071,0.752,0.177,1.0,"[1.7910008767762696e-05,0.7965600204065247,0.20327797013906027,1.7078030619415743e-05,1.6996889894235108e-05,1.735370642727039e-05,3.365159470255472e-05,2.6163719017360418e-05,1.6081863650877184e-05,1.6773641335413453e-05]"
877183,The Simpsons in Plusaversary,1636693200,6.7,165,"['animation', 'comedy', 'fantasy']",0,1020.358,0,0.107,0.712,0.182,0.9995,"[4.5204167208777026e-05,0.4835331897334231,4.1546236721300126e-05,4.310429181240944e-05,4.289949742306272e-05,4.380008618672307e-05,0.021800057748234045,6.603624324964715e-05,4.0590005712784896e-05,0.49434357199002793]"
331583,The Whole Truth,1458878400,6.5,864,"['drama', 'thriller']",0,12.243,0,0.14,0.683,0.176,0.999,"[3.778730349339271e-05,0.7736204593183107,3.472954686618777e-05,0.18470058231750894,3.586077109623092e-05,3.661359771055152e-05,7.099951530884758e-05,5.5201867992734236e-05,0.04137237601077786,3.538975093479562e-05]"
843241,The Seven Deadly Sins: Cursed by Light,1625198400,8.1,245,"['animation', 'action']",0,976.679,0,0.154,0.678,0.168,-0.7678,"[0.00015193583667064156,0.0005891357401829779,0.0001396411555807771,0.00014487793980328108,0.00014418960538722188,0.0001472165721688128,0.9981823255706744,0.0002219546955970364,0.0001364271658914243,0.00014229571804349686]"
550988,Free Guy,1628654400,7.8,4103,"['comedy', 'action', 'adventure', 'science fiction']",110000000,971.668,331096766,0.055,0.715,0.23,1.0,"[1.3873248981286886e-05,0.2759737179684215,1.2750622694839988e-05,1.3228792890132122e-05,1.3165941116208127e-05,0.723901479895079,2.6066683365748307e-05,2.0266683370318834e-05,1.2457153508175716e-05,1.299301057276961e-05]"
438631,Dune,1631678400,8.0,4752,"['science fiction', 'adventure']",165000000,921.156,389000000,0.079,0.77,0.151,1.0,"[0.09890227044583502,0.4539739622640049,5.9302919671136066e-06,6.152688258610307e-06,0.19078173708226676,6.252005845990029e-06,0.18880781895087817,0.06750403944479828,5.793799927753991e-06,6.043026217230387e-06]"
785545,Shaun the Sheep: The Flight Before Christmas,1638507600,7.0,20,"['animation', 'comedy', 'family']",0,893.635,0,0.041,0.758,0.202,0.9979,"[0.0002566468696490896,0.44761079473064075,0.00023587894856002645,0.00024472482242430697,0.00024356208714338814,0.0002486752040611846,0.1917246263791523,0.13743630786857547,0.00023044994282075398,0.22176833314697267]"
885110,Amina,1635998400,6.3,55,"['war', 'history', 'drama']",250000,892.465,0,0.18,0.676,0.144,-0.9941,"[0.00012881513412126805,0.4579090234080495,0.00011839138461698272,0.00012283126668706135,0.00012224767555891152,0.00012481402582326397,0.31776122651007743,0.2234763421192315,0.00011566648308826376,0.00012064199274555335]"
762879,Christmas ...Again?!,1638507600,7.7,26,"['family', 'fantasy']",0,891.31,0,0.076,0.738,0.186,0.9996,"[0.10024226820349413,0.4224905397100002,0.024629868105256213,6.268459940257881e-05,6.23867770536685e-05,6.369646503132781e-05,0.14773826424280334,0.17521783878399533,0.10811726006329293,0.021375193049670144]"
81446,The Baytown Outlaws,1346040000,6.1,235,"['action', 'comedy', 'crime']",4000000,27.558,0,0.107,0.709,0.184,0.9992,"[0.00010195852619322106,0.9989840063183781,9.370802367981107e-05,9.722223553899488e-05,9.676031825152862e-05,9.879161039364085e-05,0.00019156807595763708,0.00014894425617208648,9.155123342247078e-05,9.548940201253804e-05]"
